ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO_FIBROBLAST_PROLIFERATION,GO_FIBROBLAST_PROLIFERATION,1/23,88/16631,0.114944171969538,0.162614816933648,0.0919178200980392,Mif,1
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,1/23,88/16631,0.114944171969538,0.162614816933648,0.0919178200980392,Gpnmb,1
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,1/23,89/16631,0.116174679377184,0.163721073253561,0.0925431300870886,Spp1,1
GO_CHEMOKINE_PRODUCTION,GO_CHEMOKINE_PRODUCTION,1/23,91/16631,0.118630786737509,0.166539373689195,0.0941361708524363,Mif,1
GO_DICARBOXYLIC_ACID_TRANSPORT,GO_DICARBOXYLIC_ACID_TRANSPORT,1/23,94/16631,0.122302710267946,0.170383546747329,0.096309084823292,Folr2,1
GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION,1/23,94/16631,0.122302710267946,0.170383546747329,0.096309084823292,Spp1,1
GO_B_CELL_PROLIFERATION,GO_B_CELL_PROLIFERATION,1/23,95/16631,0.123523429725153,0.171429854941753,0.0969005092100463,Mif,1
GO_REGULATION_OF_PH,GO_REGULATION_OF_PH,1/23,96/16631,0.124742525099871,0.172465991141867,0.097486183889851,Atp6v0d2,1
GO_MACROPHAGE_ACTIVATION,GO_MACROPHAGE_ACTIVATION,1/23,98/16631,0.127175851849894,0.17516673934042,0.0990127784015065,Mif,1
GO_NEUTROPHIL_MIGRATION,GO_NEUTROPHIL_MIGRATION,1/23,99/16631,0.128390087342996,0.175514538877129,0.0992093716508067,Adam8,1
GO_RESPONSE_TO_CAMP,GO_RESPONSE_TO_CAMP,1/23,99/16631,0.128390087342996,0.175514538877129,0.0992093716508067,Ldha,1
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,1/23,100/16631,0.129602706989204,0.176511149444252,0.0997727045164335,Adam8,1
GO_CELLULAR_RESPONSE_TO_KETONE,GO_CELLULAR_RESPONSE_TO_KETONE,1/23,102/16631,0.132023106949158,0.177817099765471,0.100510891287765,Spp1,1
GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,GO_POSITIVE_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,1/23,102/16631,0.132023106949158,0.177817099765471,0.100510891287765,Mif,1
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,1/23,102/16631,0.132023106949158,0.177817099765471,0.100510891287765,Mif,1
GO_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,1/23,103/16631,0.133230891360809,0.178129213724158,0.100687313309113,Mif,1
GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1/23,103/16631,0.133230891360809,0.178129213724158,0.100687313309113,Mif,1
GO_REGULATION_OF_CELL_CYCLE_ARREST,GO_REGULATION_OF_CELL_CYCLE_ARREST,1/23,104/16631,0.134437068121378,0.178733567995934,0.101028923798711,Mif,1
GO_FATTY_ACID_TRANSPORT,GO_FATTY_ACID_TRANSPORT,1/23,105/16631,0.135641639273627,0.178733567995934,0.101028923798711,Mif,1
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,1/23,105/16631,0.135641639273627,0.178733567995934,0.101028923798711,Ecm1,1
GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH,GO_REGULATION_OF_EXTENT_OF_CELL_GROWTH,1/23,105/16631,0.135641639273627,0.178733567995934,0.101028923798711,Spp1,1
GO_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,GO_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,1/23,107/16631,0.138045972911835,0.18124741047777,0.102449870089813,Atp6v0d2,1
GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,GO_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,1/23,109/16631,0.140443908568111,0.182681187333222,0.103260310648339,Spp1,1
GO_CELL_AGING,GO_CELL_AGING,1/23,110/16631,0.141640482233704,0.182681187333222,0.103260310648339,Mif,1
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,1/23,110/16631,0.141640482233704,0.182681187333222,0.103260310648339,Lyz2,1
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,1/23,110/16631,0.141640482233704,0.182681187333222,0.103260310648339,Mif,1
GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,GO_POSITIVE_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,1/23,110/16631,0.141640482233704,0.182681187333222,0.103260310648339,Mif,1
GO_ORGANOPHOSPHATE_ESTER_TRANSPORT,GO_ORGANOPHOSPHATE_ESTER_TRANSPORT,1/23,112/16631,0.144028851379646,0.185107502653418,0.104631782321759,Prelid1,1
GO_IMPORT_ACROSS_PLASMA_MEMBRANE,GO_IMPORT_ACROSS_PLASMA_MEMBRANE,1/23,114/16631,0.146410863103089,0.18750864923729,0.105989027398728,Folr2,1
GO_CHONDROCYTE_DIFFERENTIATION,GO_CHONDROCYTE_DIFFERENTIATION,1/23,116/16631,0.148786533559143,0.189223291808666,0.106958226948806,Ecm1,1
GO_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,GO_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS,1/23,116/16631,0.148786533559143,0.189223291808666,0.106958226948806,Pgam1,1
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,1/23,117/16631,0.149971995849675,0.190068675295595,0.107436078898159,Gpnmb,1
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,1/23,118/16631,0.151155878863812,0.190247916501005,0.107537394763365,Tmem176b,1
GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,1/23,118/16631,0.151155878863812,0.190247916501005,0.107537394763365,Mif,1
GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,1/23,119/16631,0.152338184609959,0.190422730762449,0.107636208304081,Mif,1
GO_GRANULOCYTE_MIGRATION,GO_GRANULOCYTE_MIGRATION,1/23,119/16631,0.152338184609959,0.190422730762449,0.107636208304081,Adam8,1
GO_TRANSITION_METAL_ION_TRANSPORT,GO_TRANSITION_METAL_ION_TRANSPORT,1/23,122/16631,0.155875658288049,0.194179574317877,0.109759759383717,Atp6v0d2,1
GO_APOPTOTIC_MITOCHONDRIAL_CHANGES,GO_APOPTOTIC_MITOCHONDRIAL_CHANGES,1/23,125/16631,0.159399008623624,0.196556209958184,0.111103149680762,Prelid1,1
GO_CELLULAR_RESPONSE_TO_HEAT,GO_CELLULAR_RESPONSE_TO_HEAT,1/23,125/16631,0.159399008623624,0.196556209958184,0.111103149680762,Ier5,1
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS,GO_REGULATION_OF_SPROUTING_ANGIOGENESIS,1/23,125/16631,0.159399008623624,0.196556209958184,0.111103149680762,Pkm,1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,1/23,127/16631,0.161740089138721,0.198771490018966,0.112355333940065,Adam8,1
GO_ACID_SECRETION,GO_ACID_SECRETION,1/23,128/16631,0.162908289450754,0.199535320971562,0.112787088422281,Mif,1
GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION,GO_POSITIVE_REGULATION_OF_HORMONE_SECRETION,1/23,131/16631,0.16640355440805,0.203134773775713,0.114821674578341,Spp1,1
GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION,GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION,1/23,132/16631,0.167565537332208,0.203871403754186,0.115238053744255,Mif,1
GO_OXIDATIVE_PHOSPHORYLATION,GO_OXIDATIVE_PHOSPHORYLATION,1/23,134/16631,0.169884856939327,0.204689842986801,0.115700675487853,Pgk1,1
GO_VACUOLAR_TRANSPORT,GO_VACUOLAR_TRANSPORT,1/23,134/16631,0.169884856939327,0.204689842986801,0.115700675487853,Atp6v0d2,1
GO_ACUTE_INFLAMMATORY_RESPONSE,GO_ACUTE_INFLAMMATORY_RESPONSE,1/23,135/16631,0.171042197564313,0.204689842986801,0.115700675487853,Adam8,1
GO_RESPONSE_TO_ORGANOPHOSPHORUS,GO_RESPONSE_TO_ORGANOPHOSPHORUS,1/23,135/16631,0.171042197564313,0.204689842986801,0.115700675487853,Ldha,1
GO_VITAMIN_METABOLIC_PROCESS,GO_VITAMIN_METABOLIC_PROCESS,1/23,135/16631,0.171042197564313,0.204689842986801,0.115700675487853,Folr2,1
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE,1/23,137/16631,0.173352250294287,0.206776376985016,0.116880086197731,Mif,1
GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY,GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY,1/23,139/16631,0.175656144752644,0.208841996204283,0.118047674855197,Atp6v0d2,1
GO_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,GO_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION,1/23,142/16631,0.179100473954633,0.211523961805041,0.119563652527146,Mif,1
GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT,GO_HEPATICOBILIARY_SYSTEM_DEVELOPMENT,1/23,143/16631,0.180245521507489,0.211523961805041,0.119563652527146,Pkm,1
GO_MEMBRANE_FUSION,GO_MEMBRANE_FUSION,1/23,143/16631,0.180245521507489,0.211523961805041,0.119563652527146,Folr2,1
GO_RESPONSE_TO_HYDROGEN_PEROXIDE,GO_RESPONSE_TO_HYDROGEN_PEROXIDE,1/23,143/16631,0.180245521507489,0.211523961805041,0.119563652527146,Ldha,1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,1/23,144/16631,0.181389041219117,0.211523961805041,0.119563652527146,Mif,1
GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,1/23,144/16631,0.181389041219117,0.211523961805041,0.119563652527146,Mif,1
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,1/23,146/16631,0.183671504900564,0.212825712027637,0.12029946519803,Gpnmb,1
GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,GO_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,1/23,146/16631,0.183671504900564,0.212825712027637,0.12029946519803,Adam8,1
GO_REGULATION_OF_CELL_SHAPE,GO_REGULATION_OF_CELL_SHAPE,1/23,147/16631,0.184810452755419,0.213467769796607,0.120662387541846,Aldoa,1
GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,1/23,150/16631,0.188218183637271,0.215359363722896,0.121731608622026,Adam8,1
GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,1/23,150/16631,0.188218183637271,0.215359363722896,0.121731608622026,Spp1,1
GO_PLACENTA_DEVELOPMENT,GO_PLACENTA_DEVELOPMENT,1/23,150/16631,0.188218183637271,0.215359363722896,0.121731608622026,Spp1,1
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,1/23,151/16631,0.189351062817924,0.215978556026694,0.122081606290503,Adam8,1
GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,GO_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,1/23,152/16631,0.190482429659865,0.216592170797043,0.122428451265235,Ldha,1
GO_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,GO_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,1/23,154/16631,0.192740634034262,0.218479290132005,0.123495143088314,Adam8,1
GO_PROTON_TRANSMEMBRANE_TRANSPORT,GO_PROTON_TRANSMEMBRANE_TRANSPORT,1/23,155/16631,0.193867475414198,0.219076249307066,0.123832573508825,Atp6v0d2,1
GO_MONOSACCHARIDE_METABOLIC_PROCESS,GO_MONOSACCHARIDE_METABOLIC_PROCESS,1/23,157/16631,0.19611664616074,0.22025407953437,0.124498340558721,Aldoa,1
GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS,1/23,157/16631,0.19611664616074,0.22025407953437,0.124498340558721,Atp6v0d2,1
GO_NEGATIVE_REGULATION_OF_HEMOPOIESIS,GO_NEGATIVE_REGULATION_OF_HEMOPOIESIS,1/23,160/16631,0.199479150980922,0.222660214397665,0.12585840525434,Tmem176b,1
GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,GO_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE,1/23,160/16631,0.199479150980922,0.222660214397665,0.12585840525434,Mif,1
GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,1/23,163/16631,0.202828200089986,0.22570821046599,0.127581281186255,Mif,1
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,1/23,165/16631,0.205053449495063,0.227490909014279,0.128588949291417,Gpnmb,1
GO_REGULATION_OF_RESPONSE_TO_WOUNDING,GO_REGULATION_OF_RESPONSE_TO_WOUNDING,1/23,166/16631,0.206163844895379,0.227720862563863,0.128718930245183,Spp1,1
GO_REGULATION_OF_MACROAUTOPHAGY,GO_REGULATION_OF_MACROAUTOPHAGY,1/23,167/16631,0.207272756621308,0.227720862563863,0.128718930245183,Atp6v0d2,1
GO_RESPONSE_TO_HEAT,GO_RESPONSE_TO_HEAT,1/23,167/16631,0.207272756621308,0.227720862563863,0.128718930245183,Ier5,1
GO_IMMUNOGLOBULIN_PRODUCTION,GO_IMMUNOGLOBULIN_PRODUCTION,1/23,168/16631,0.208380186565289,0.227720862563863,0.128718930245183,Igkc,1
GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,GO_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1/23,168/16631,0.208380186565289,0.227720862563863,0.128718930245183,Mif,1
GO_SPROUTING_ANGIOGENESIS,GO_SPROUTING_ANGIOGENESIS,1/23,170/16631,0.210590608665687,0.229449469143211,0.129696022933149,Pkm,1
GO_STRIATED_MUSCLE_CONTRACTION,GO_STRIATED_MUSCLE_CONTRACTION,1/23,172/16631,0.212795126290174,0.231161372309267,0.130663674037826,Aldoa,1
GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,GO_POSITIVE_REGULATION_OF_MULTI_ORGANISM_PROCESS,1/23,174/16631,0.214993754495696,0.232167811807482,0.131232562694352,Mif,1
GO_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,GO_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS,1/23,174/16631,0.214993754495696,0.232167811807482,0.131232562694352,Ecm1,1
GO_REGULATION_OF_CELL_SIZE,GO_REGULATION_OF_CELL_SIZE,1/23,175/16631,0.216090864761638,0.232664205421822,0.13151314855855,Spp1,1
GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,GO_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,1/23,177/16631,0.218280686990503,0.23433073750451,0.132455153715599,Igkc,1
GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING,GO_POSITIVE_REGULATION_OF_PROTEIN_KINASE_B_SIGNALING,1/23,178/16631,0.219373402694844,0.234813172972486,0.132727849755176,Adam8,1
GO_REGULATION_OF_AXONOGENESIS,GO_REGULATION_OF_AXONOGENESIS,1/23,181/16631,0.22264279056827,0.236255483429604,0.133543113921276,Spp1,1
GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,1/23,181/16631,0.22264279056827,0.236255483429604,0.133543113921276,Mif,1
GO_NEGATIVE_REGULATION_OF_CELL_GROWTH,GO_NEGATIVE_REGULATION_OF_CELL_GROWTH,1/23,183/16631,0.224815101739513,0.236255483429604,0.133543113921276,Spp1,1
GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,GO_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,1/23,183/16631,0.224815101739513,0.236255483429604,0.133543113921276,Prelid1,1
GO_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,GO_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,1/23,183/16631,0.224815101739513,0.236255483429604,0.133543113921276,Gpnmb,1
GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION,GO_REGULATION_OF_MITOCHONDRION_ORGANIZATION,1/23,183/16631,0.224815101739513,0.236255483429604,0.133543113921276,Prelid1,1
GO_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,GO_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,1/23,184/16631,0.225899078676526,0.236255483429604,0.133543113921276,Spp1,1
GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,GO_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS,1/23,184/16631,0.225899078676526,0.236255483429604,0.133543113921276,Aldoa,1
GO_T_CELL_PROLIFERATION,GO_T_CELL_PROLIFERATION,1/23,186/16631,0.228062684521924,0.237836799572864,0.134436950876082,Gpnmb,1
GO_POSITIVE_REGULATION_OF_HEMOPOIESIS,GO_POSITIVE_REGULATION_OF_HEMOPOIESIS,1/23,187/16631,0.229142317130985,0.238281896731651,0.1346885414835,Adam8,1
GO_CELLULAR_KETONE_METABOLIC_PROCESS,GO_CELLULAR_KETONE_METABOLIC_PROCESS,1/23,190/16631,0.232372555860423,0.238861925786811,0.135016402175097,Tpi1,1
GO_CELLULAR_RESPIRATION,GO_CELLULAR_RESPIRATION,1/23,190/16631,0.232372555860423,0.238861925786811,0.135016402175097,Prelid1,1
GO_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM,GO_MODIFICATION_OF_MORPHOLOGY_OR_PHYSIOLOGY_OF_OTHER_ORGANISM,1/23,190/16631,0.232372555860423,0.238861925786811,0.135016402175097,Lyz2,1
GO_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,GO_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,1/23,190/16631,0.232372555860423,0.238861925786811,0.135016402175097,Ecm1,1
GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,GO_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,1/23,191/16631,0.233446421879231,0.238861925786811,0.135016402175097,Ecm1,1
GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,GO_NEGATIVE_REGULATION_OF_CELL_CELL_ADHESION,1/23,192/16631,0.234518850851054,0.238861925786811,0.135016402175097,Gpnmb,1
GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,GO_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT,1/23,192/16631,0.234518850851054,0.238861925786811,0.135016402175097,Pgk1,1
GO_CELL_KILLING,GO_CELL_KILLING,1/23,193/16631,0.235589844611649,0.238861925786811,0.135016402175097,Lyz2,1
GO_ORGAN_GROWTH,GO_ORGAN_GROWTH,1/23,193/16631,0.235589844611649,0.238861925786811,0.135016402175097,Ecm1,1
GO_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,GO_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY,1/23,196/16631,0.238794232950135,0.240773190681766,0.136096742245497,Igkc,1
GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,GO_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,1/23,196/16631,0.238794232950135,0.240773190681766,0.136096742245497,Aldoa,1
GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,GO_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,1/23,197/16631,0.239859504178741,0.241181044146668,0.136327280901938,Pgam1,1
GO_ENDOTHELIAL_CELL_PROLIFERATION,GO_ENDOTHELIAL_CELL_PROLIFERATION,1/23,200/16631,0.243046768756504,0.243046768756504,0.137381879383633,Ecm1,1
GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,GO_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,1/23,200/16631,0.243046768756504,0.243046768756504,0.137381879383633,Mif,1
